filename,reference,whisper_hypothesis,wer
common_voice_ar_25190184.mp3,اني لاحسب ان سامسي ميتا,اني لاحسبو,0.8000
common_voice_ar_25190185.mp3,ساهر,ساهر,0.0000
common_voice_ar_25190186.mp3,قلبي من الطرف السقيم سقيم,قلب,1.0000
common_voice_ar_25190205.mp3,غدا عيد ميلادها,غدا عيد ملا,0.3333
common_voice_ar_25190206.mp3,غدر الزمان وجار في احكامه,غضر الذ,1.0000
common_voice_ar_25190207.mp3,اين مظلتك,اين مض,0.5000
common_voice_ar_25190208.mp3,لا داعي لان تقلق علي,لا دا,0.8000
common_voice_ar_25190209.mp3,قلت لي انك لن تتركني لوحدي ابدا,قلت لي ان,0.7143
common_voice_ar_25190210.mp3,ان اهل التمكين في التلوين,ان اهل ت,0.6000
common_voice_ar_25190211.mp3,اعد التامل ايها المرتاب,اع,1.0000
common_voice_ar_25190212.mp3,يعلم الحق نفسه بالذي قد,ي,1.0000
common_voice_ar_25190213.mp3,ماذا تفعل هنا يا جمال,ما,1.0000
common_voice_ar_25190214.mp3,كلفت نفسي جهادا فاستفدت به,كل,1.0000
common_voice_ar_25209626.mp3,ومن لم يذق مر التعلم ساعه,ما لم يضغب مره الت,0.8333
common_voice_ar_25209627.mp3,افسد سوء مذهبي,افسده,1.0000
common_voice_ar_25209628.mp3,ذكر فاضل اسم شخص مشبوه,ذا كان,1.0000
common_voice_ar_25209629.mp3,ما ان تدخل هنا لن تستطيع الخروج,لا ان,0.8571
common_voice_ar_25209630.mp3,ماذا يوجد في السينما مساء اليوم,ما في,0.8333
common_voice_ar_25209654.mp3,يا خالق الخلق يا من جوده الجود,يا خالق الخوق,0.7143
common_voice_ar_25209655.mp3,ماذا قلت لصديقك,هذا ك,1.0000
common_voice_ar_25209656.mp3,يجب ان اشتري طوابع بريد,يجب ان,0.6000
common_voice_ar_25209657.mp3,العيد اقبل في جلاله مظهر,العيد واك,0.8000
common_voice_ar_25209658.mp3,ويح لمصر ولابناءها,ويحن لمس,1.0000
common_voice_ar_25209674.mp3,جلس توم علي الكرسي المتحرك,جالسههم,1.0000
common_voice_ar_25209678.mp3,لا تنح ان هاجت الذكري فما,لا تنحوا ان,0.6667
common_voice_ar_25209680.mp3,بابي انت تباغضت,بابي ان,0.6667
common_voice_ar_25209682.mp3,ما علي الاحرار من رق اذا,ما علي ال,0.6667
common_voice_ar_25209683.mp3,هجع الكون يا حبيبي وعادت,هجع ال,0.8000
common_voice_ar_25209699.mp3,لقد جءت مع توم,لقد قد ي,0.7500
common_voice_ar_25209700.mp3,علم,عالم,1.0000
common_voice_ar_25209702.mp3,جاءوا بجيشهم لقطع مياهنا,جاءوا بجيج,0.7500
common_voice_ar_25209703.mp3,امش بسرعه والا فاتك القطار,امشي,1.0000
common_voice_ar_19205754.mp3,رايتها تنظف الغرفه,حسنا,1.0000
common_voice_ar_19205755.mp3,الام تنظر,الي,1.0000
common_voice_ar_19205756.mp3,ما ذلك الصوت,مداركه,1.0000
common_voice_ar_19205758.mp3,بنوا سياجا حول المزرعه,بلوسي,1.0000
common_voice_ar_19205759.mp3,ماتت امي في غيابي,مات ت,1.0000
common_voice_ar_19205760.mp3,العجله من الشيطان,اللعزي,1.0000
common_voice_ar_19205761.mp3,انا مشغول,انا مسءول,0.5000
common_voice_ar_19205764.mp3,اعلم ذلك,اعلموا ذلك,0.5000
common_voice_ar_19205766.mp3,ابق مكانك,بخاما,1.0000
common_voice_ar_19205768.mp3,حان وقت طعام الغداء,حان وقت ض,0.5000
common_voice_ar_19205769.mp3,اتريد الاخضر او الازرق,اطلب,1.0000
common_voice_ar_19205770.mp3,غادرت الي امريكا قبل امس,درشوا الي ا,0.8000
common_voice_ar_19205773.mp3,لا يعرف احد اسمه,لا هلفوا احد من,0.5000
common_voice_ar_19205774.mp3,بامكانه قياده السياره,بيمكن ي,1.0000
common_voice_ar_19205775.mp3,لناخذ لقطه هنا,ين ي,1.0000
common_voice_ar_19205777.mp3,يا لك من محظوظ,يا,0.7500
common_voice_ar_19205778.mp3,زرعت الاشجار بجانب الطريق,زوريات الا,1.0000
common_voice_ar_19205780.mp3,هناك بعض الكتب علي المكتب,ونك,1.0000
common_voice_ar_19205781.mp3,اعطني كاسا من الماء من فضلك,اعتقد,1.0000
common_voice_ar_19205782.mp3,يعجبني فيك شجاعتك,يرشي,1.0000
common_voice_ar_19205784.mp3,احب ان ارقص,احبو ان,0.6667
common_voice_ar_19205785.mp3,كما يسبب استمرار هذا النزاع تكاليف باهظه ومصاعب سياسيه جمه,كما يس,0.9000
common_voice_ar_19205786.mp3,هل لي ان اتي و اقابلك غدا,هل لان اتي ووقع,0.7143
common_voice_ar_19205787.mp3,تسقط الحكومه,ت,1.0000
common_voice_ar_19205789.mp3,تحيا الملكه,تحيا الملك,0.5000
common_voice_ar_19205791.mp3,اين نظارتي,اينا نبارك,1.0000
common_voice_ar_19205792.mp3,حصل علي الكره,حصلنا علي الكره,0.3333
common_voice_ar_19205793.mp3,لن تسطيع امي القدوم,لن تس,0.7500
common_voice_ar_19205796.mp3,ليس عليه ان يغسل السياره,ليس عليه,0.6000
common_voice_ar_19205797.mp3,سكنا هناك ثلاثه اشهر,ت,1.0000
common_voice_ar_19205798.mp3,وزنه اكثر مني بعشر كيلوجرامات,وزنو ا,1.0000
common_voice_ar_19205799.mp3,ولكني احب هذا النوع من الموسيقي,ولكن يوه,1.0000
common_voice_ar_19205802.mp3,ومن ثم بدا بثبات في مضغه,ومن ثم م,0.6667
common_voice_ar_19205804.mp3,لنفكر في اسوا ما قد يحصل,لنفكر في اس,0.6667
common_voice_ar_19205805.mp3,و اخيرا حلت المشكله,واخت,1.0000
common_voice_ar_19205807.mp3,نحتاج الي العمل وليس الكلام,نحت,1.0000
common_voice_ar_19205808.mp3,كم تفاحه,كم تفعيل,0.5000
common_voice_ar_19205811.mp3,احببت داءما الشخصيات الغامضه اكثر,احب ب,1.0000
common_voice_ar_19205812.mp3,هل هذا هو المفتاح الذي يبحث عنه عمك,هذا هو المفتاح,0.6250
common_voice_ar_19205813.mp3,ورث جون ثروه كبيره,الان ساض,1.0000
common_voice_ar_19205814.mp3,كانت السفينه تحت رحمه الامواج,كانت الس,0.8000
common_voice_ar_19205816.mp3,رسم خطا مستقيما علي الحاءط,ب,1.0000
common_voice_ar_19205818.mp3,من الصعب علي ان استيقظ قبل الساعه السادسه,من صابع,0.8750
common_voice_ar_19205820.mp3,لا ينكسر البلاستيك بسهوله,لين,1.0000
common_voice_ar_19205821.mp3,اذا غامرت في شرف مروم فلا تقنع بما دون النجوم,ه و,1.0000
common_voice_ar_19205822.mp3,قضي الملك علي اعداءه,قل الملك,0.7500
common_voice_ar_19205823.mp3,متي بدات لعب الجولف,مر,1.0000
common_voice_ar_19205826.mp3,ايمكنك التزلج,هل يمكنك التزل,1.5000
common_voice_ar_19205828.mp3,تناولت طعام الفطور الساعه السابعه و النصف صباحا,تنسي,1.0000
common_voice_ar_19219286.mp3,تنافس عشر فرق علي الجاءزه,تناف,1.0000
common_voice_ar_19219287.mp3,من فضلك اكتب ما ساقوله,مين فعل ا,1.0000
common_voice_ar_19219288.mp3,انا رجل حر,انا رجل منح,0.3333
common_voice_ar_19219290.mp3,كم عمرك,كم,0.5000
common_voice_ar_19219291.mp3,ملات الكاس بالخمر,ملا ت,1.0000
common_voice_ar_19219305.mp3,اشترت البيض بالدرزن,اشهد ان,1.0000
common_voice_ar_19219306.mp3,كيف حدث ذلك,كيف حد الزلك,0.6667
common_voice_ar_19219308.mp3,هل سمح لك عمك ان تقود سيارته,هل سمحلك,0.8571
common_voice_ar_19219309.mp3,يعيش المرء ما استحيا بخير ويبقي العود ما بقي اللحاء,يعيش الن,0.9000
common_voice_ar_19219317.mp3,نعم انا من سابورو,نعم انا من ص,0.2500
common_voice_ar_19219322.mp3,سوف تكتب رساله بعد المدرسه,سوف ن,0.8000
common_voice_ar_19219323.mp3,اشتريت لها ساعه,بشي,1.0000
common_voice_ar_19219332.mp3,لديك حس فكاهه راءع,لديك احس,0.7500
common_voice_ar_19219334.mp3,رجاء اطفء التلفاز,ارجو,1.0000
common_voice_ar_19219345.mp3,لعلمك انها تحب الحيوانات,للمك ان انها,1.0000
common_voice_ar_19270986.mp3,اعلم انه كان مشغولا,اعلموا,1.0000
common_voice_ar_19270987.mp3,هل لعبت التنس,هلعبت التين,1.0000
common_voice_ar_19271008.mp3,هل تريد ان تنصحني بشيء ما,هل تر,0.8333
common_voice_ar_19271012.mp3,قررت ان اعمل لحساب شركه في امريكا,قرر,1.0000
common_voice_ar_19271034.mp3,املك قطه وكلب القطه سوداء و الكلب ابيض,املك قط,0.8750
common_voice_ar_19271035.mp3,قرا الورقه بصوت عال,قرا الورقه بس,0.5000
common_voice_ar_19271036.mp3,كلمه المرور هي موريل,اليمه المرو,1.0000
common_voice_ar_19271048.mp3,المال اذا استخدم بحكمه يفعل الكثير,المال,0.8333
common_voice_ar_19271049.mp3,فحصوا مدي نقاوه الماء,فحص م,1.0000
common_voice_ar_19271060.mp3,رايت انا و جون اسدا البارحه,,1.0000
common_voice_ar_19271062.mp3,احببت هذا الفيلم,ا,1.0000
common_voice_ar_19271074.mp3,ستاخذ بضع دقاءق,ستاخ,1.0000
common_voice_ar_19271076.mp3,هل تدرس,هل تدرس,0.0000
common_voice_ar_19271077.mp3,عندها نظاره شمسيه,عندها نظاره ج,0.3333
common_voice_ar_19271088.mp3,اذكر اني قابلت ذلك الرجل من قبل,ا,1.0000
common_voice_ar_19271090.mp3,كيف حالكم جميعا,كيفح,1.0000
common_voice_ar_19271098.mp3,يوفر مجتمع البناء قروضا عقاريه وقروض وخدمات ماليه اخري,يوفروا,1.0000
common_voice_ar_19271099.mp3,انتهيت للتو,انتهيتوا,1.0000
common_voice_ar_19271119.mp3,هذا اسوا فلم شاهدته في حياتي,هذا اسوق,0.8333
common_voice_ar_19271121.mp3,القياده بسرعات عاليه خطر,القيا,1.0000
common_voice_ar_19271122.mp3,تاكد لو سمحت,تاكد لو سما,0.3333
common_voice_ar_19271139.mp3,انها تتحدث اكثر مما يجب,انها تحد,0.8000
common_voice_ar_19271140.mp3,بماذا تفكر,بما,1.0000
common_voice_ar_19271141.mp3,تبدا الدراسه في اوروبا شهر سبتمبر,تبدا الدر,0.8333
common_voice_ar_19271142.mp3,لنبدا,لنبدا,0.0000
common_voice_ar_19271150.mp3,الحلم سيد الاخلاق,الحلم سيد ال,0.3333
common_voice_ar_19271153.mp3,اقراها مره اخري من فضلك,ا,1.0000
common_voice_ar_19271156.mp3,ليتني كنت استطيع الذهاب الي الحفله الغناءيه,ل,1.0000
common_voice_ar_19271169.mp3,وعد بان يتزوجها,وعداه,1.0000
common_voice_ar_19271203.mp3,لا اعرف,لا اعرف,0.0000
common_voice_ar_19271204.mp3,اخبرتنا بان الطريق مغلق,ا,1.0000
common_voice_ar_19271207.mp3,طلبت منا الا نصدر صوتا,طلبه,1.0000
common_voice_ar_19283956.mp3,ساعترف باني مخطء,ساع,1.0000
common_voice_ar_19283959.mp3,فوزه جعله بطلا,فوزه وج,0.6667
common_voice_ar_19283960.mp3,كره القدم هي لعبتي المفضله,كره القدمي,0.8000
common_voice_ar_19283963.mp3,فاز فريق مانتشستر يونايتد باربعه اهداف مقابل اثنين,فاز فريق من ش,0.7500
common_voice_ar_19344421.mp3,هناك شوكه ناقصه,هناك شوق,0.6667
common_voice_ar_19344422.mp3,ايطاليا بلد جميل جدا,ايت,1.0000
common_voice_ar_19344424.mp3,كان عمرنا حينها خمس عشره سنه فقط,كان ام,0.8571
common_voice_ar_19344425.mp3,هل تعرف السبب,هل ت,0.6667
common_voice_ar_19344429.mp3,سيبقي الاولاد اولادا,سيف,1.0000
common_voice_ar_19344431.mp3,كل الاشياء الجيده تنتهي,كل ال,0.7500
common_voice_ar_19344432.mp3,لحظه من فضلك,لا,1.0000
common_voice_ar_24061685.mp3,ولقد اتيناك سبعا من المثاني والقران العظيم,و,1.0000
common_voice_ar_24061686.mp3,فانكم وما تعبدون,فانك,1.0000
common_voice_ar_24061688.mp3,الذي له ملك السماوات والارض والله علي كل شيء شهيد,الذي له مل,0.8000
common_voice_ar_24061689.mp3,ما انت بنعمه ربك بمجنون,ما ان,0.8000
common_voice_ar_24061690.mp3,ذريه بعضها من بعض والله سميع عليم,ذريت بع,1.0000
common_voice_ar_24061706.mp3,انكسرت ذراع سامي في ست اماكن مختلفه,ان كسرت,1.0000
common_voice_ar_24061708.mp3,اسف لكني لا استطيع ان اقابلك الليله,اسف ل,0.8571
common_voice_ar_24061710.mp3,هو اكل الخبز والكعك فقط,هو اكل الخ,0.6000
common_voice_ar_24061712.mp3,اسمي وانغ,اسمي وانغ,0.0000
common_voice_ar_24061720.mp3,وتصنعا للمخلوقين,وتصن عن,1.0000
common_voice_ar_24061733.mp3,رب السماوات والارض وما بينهما ورب المشارق,رب السم,0.8571
common_voice_ar_24061735.mp3,اتود تناول الغذاء معي,هل تودت,1.0000
common_voice_ar_24061737.mp3,اتصل توم بي و طلب مني خدمه,التصلت,1.0000
common_voice_ar_24061745.mp3,بسم الله الرحمن الرحيم اقرا باسم ربك الذي خلق,باس,1.0000
common_voice_ar_24061747.mp3,فما زالت تلك دعواهم حتي جعلناهم حصيدا خامدين,فم,1.0000
common_voice_ar_24061748.mp3,سامي مكتءب,سابيم,1.0000
common_voice_ar_24061783.mp3,بعض زملاءي يحبون الكره الطاءره و اخرون يحبون التنس,بعض ز,0.8889
common_voice_ar_24061784.mp3,فلا تدع مع الله الها اخر فتكون من المعذبين,لا,1.0000
common_voice_ar_24061785.mp3,كان جالسا يحتسي النبيذ,ك,1.0000
common_voice_ar_24061787.mp3,ان شر الدواب عند الله الصم البكم الذين لا يعقلون,انصر الدو,1.0000
common_voice_ar_24061789.mp3,قال يا قوم ليس بي ضلاله ولكني رسول من رب العالمين,ق,1.0000
